debut : 2020-06-06 10:36:50.374065
Evaluation data set is:[0]
Evaluation data set is:../CorpusAnnote3cat/groupsAll/group0
true positives:	تلك باريس الساحرة الغامضة التي علمتني اسرار الحياة.	4	9	باريس	LOC-Admin
true positives:	والبنادر الأصلية ببلاد آسيا أربعة أيضًا: بكين، (بكسر الباء والكاف) قاعدة بلاد الصين، وقلَقوطة، (بفتح القاف واللام، وضم القاف)، ويقال كلكتة، (بكافين) قاعدة بلاد الهند التي تحت حكم الإنكليز، وصورة، ببلاد الهند أيضًا، ويقال: هي التي كانت تسمى: المنصورة، ومياقو، (ص ١٨) (بكسر الميم، وضم القاف) في بلاد جزيرة يابونيا.	73	83	بلاد الصين	LOC-Admin
False positives:	والبنادر الأصلية ببلاد آسيا أربعة أيضًا: بكين، (بكسر الباء والكاف) قاعدة بلاد الصين، وقلَقوطة، (بفتح القاف واللام، وضم القاف)، ويقال كلكتة، (بكافين) قاعدة بلاد الهند التي تحت حكم الإنكليز، وصورة، ببلاد الهند أيضًا، ويقال: هي التي كانت تسمى: المنصورة، ومياقو، (ص ١٨) (بكسر الميم، وضم القاف) في بلاد جزيرة يابونيا.	18	27	بلاد آسيا	LOC-Admin
False negatives:	والبنادر الأصلية ببلاد آسيا أربعة أيضًا: بكين، (بكسر الباء والكاف) قاعدة بلاد الصين، وقلَقوطة، (بفتح القاف واللام، وضم القاف)، ويقال كلكتة، (بكافين) قاعدة بلاد الهند التي تحت حكم الإنكليز، وصورة، ببلاد الهند أيضًا، ويقال: هي التي كانت تسمى: المنصورة، ومياقو، (ص ١٨) (بكسر الميم، وضم القاف) في بلاد جزيرة يابونيا.	202	207	الهند	LOC-Admin
true positives:	وفي بعض الأخبار ما نصه قد صار أهل لندرة الآن جديرين بأن يكونوا ضحكة لأهل الريف لاعتقادهم بالسحر والشعوذة، ولم يبقَ من داعٍ إلى الذهاب إلى بلاد الفلاحين لنسمع أن النساء اللواتي لا عيب فيهن سوى الفقر والهرم يستطعن أن يمنعن البقرة عن الحلب، ويعطلن المزارعين عن أعمالهم، ويجرون الراقد من فراشه من غير أن يحس به، فإن هؤلاء المدجلات المدلسات يوجدن الآن في لندرة مع كونها معدن المعارف والنور، وليس المترددون عليهن من سفلة الناس بل من أهل النباهة والإيسار، وحسبك دليلًا على ذلك ما جرى منذ أيام في ديوان كلدهال حيث أحضر بعض الشرطة امرأة من هؤلاء لكونها كتبت رقاع وعيد وتهديد إلى بعض التجار من ذوي الشأن، قال: ولما دخلت حجرتها وجدت عندها أربع نساء مترديات باللباس الفاخر أحسبهن من بنات التجار، فلما سألتها عنهن قالت: إنما قصدنني لعلمهن بأني أبصر البخت.	350	355	لندرة	LOC-Admin
False positives:	وفي بعض الأخبار ما نصه قد صار أهل لندرة الآن جديرين بأن يكونوا ضحكة لأهل الريف لاعتقادهم بالسحر والشعوذة، ولم يبقَ من داعٍ إلى الذهاب إلى بلاد الفلاحين لنسمع أن النساء اللواتي لا عيب فيهن سوى الفقر والهرم يستطعن أن يمنعن البقرة عن الحلب، ويعطلن المزارعين عن أعمالهم، ويجرون الراقد من فراشه من غير أن يحس به، فإن هؤلاء المدجلات المدلسات يوجدن الآن في لندرة مع كونها معدن المعارف والنور، وليس المترددون عليهن من سفلة الناس بل من أهل النباهة والإيسار، وحسبك دليلًا على ذلك ما جرى منذ أيام في ديوان كلدهال حيث أحضر بعض الشرطة امرأة من هؤلاء لكونها كتبت رقاع وعيد وتهديد إلى بعض التجار من ذوي الشأن، قال: ولما دخلت حجرتها وجدت عندها أربع نساء مترديات باللباس الفاخر أحسبهن من بنات التجار، فلما سألتها عنهن قالت: إنما قصدنني لعلمهن بأني أبصر البخت.	489	501	ديوان كلدهال	LOC-Build
False negatives:	وفي بعض الأخبار ما نصه قد صار أهل لندرة الآن جديرين بأن يكونوا ضحكة لأهل الريف لاعتقادهم بالسحر والشعوذة، ولم يبقَ من داعٍ إلى الذهاب إلى بلاد الفلاحين لنسمع أن النساء اللواتي لا عيب فيهن سوى الفقر والهرم يستطعن أن يمنعن البقرة عن الحلب، ويعطلن المزارعين عن أعمالهم، ويجرون الراقد من فراشه من غير أن يحس به، فإن هؤلاء المدجلات المدلسات يوجدن الآن في لندرة مع كونها معدن المعارف والنور، وليس المترددون عليهن من سفلة الناس بل من أهل النباهة والإيسار، وحسبك دليلًا على ذلك ما جرى منذ أيام في ديوان كلدهال حيث أحضر بعض الشرطة امرأة من هؤلاء لكونها كتبت رقاع وعيد وتهديد إلى بعض التجار من ذوي الشأن، قال: ولما دخلت حجرتها وجدت عندها أربع نساء مترديات باللباس الفاخر أحسبهن من بنات التجار، فلما سألتها عنهن قالت: إنما قصدنني لعلمهن بأني أبصر البخت.	34	39	لندرة	LOC-Admin
true positives:	وسألها مرة أخرى عن درهم فرنساوي، فأجابته بأنه يساوي كذا وقد ضرب في عام كذا، فلما سمعت ذلك أعظمته لما أنه كان أول مرة طرق مسمعي، ثم لما شاهدته عدة مرار بمرأى العين في باريس ولندرة سقط اعتباره من بالي؛ إذ تحققت أن مع السؤال الذي يلقيه الرجل على المغمض العينين ينبهه على نوع ذلك الشيء المسئول عنه بلحن من القول لا يدركه إلا هو، وعلى كل حال ففي التلقين والتلقن حذق ودربة، وفي الجملة فإن مرسيلية إنما يستحسنها من قدم إليها من البلاد المشرقية لا من باريس ولندرة.	166	171	باريس	LOC-Admin
False positives:	وسألها مرة أخرى عن درهم فرنساوي، فأجابته بأنه يساوي كذا وقد ضرب في عام كذا، فلما سمعت ذلك أعظمته لما أنه كان أول مرة طرق مسمعي، ثم لما شاهدته عدة مرار بمرأى العين في باريس ولندرة سقط اعتباره من بالي؛ إذ تحققت أن مع السؤال الذي يلقيه الرجل على المغمض العينين ينبهه على نوع ذلك الشيء المسئول عنه بلحن من القول لا يدركه إلا هو، وعلى كل حال ففي التلقين والتلقن حذق ودربة، وفي الجملة فإن مرسيلية إنما يستحسنها من قدم إليها من البلاد المشرقية لا من باريس ولندرة.	383	390	مرسيلية	LOC-Admin
true positives:	كذا كانت حالة السيد الأكرم المؤنس، أمير الأمراء حسين باشا من أمراء تونس، فإنه لبث في باريس مدة طويلة، وخواطره ببلاده أبدًا مشغولة، فكان يلازمه الأرق، والهم والقلق؛ حتى مكنه اليوم الباري تعالى من تحسين تلك الحاضرة، وإمدادها بالمرافق الوافرة، فلله الحمد على بلوغ إِرْبه، وحصول مطلبه، فإن تبهية الأمصار الإسلامية أشهى إليَّ والله من كل أمنية، كيف لا، وعن المسلمين كان أخذ التمدن والفنون في الأعصر الغوابر، وكانوا قدوة في جميع المناقب والمفاخر، والمحامد والمآثر، وهذا التفكر والأسف، والتفكن المستأنف، كثيرًا ما حملني على الإضراب عن التأليف، لعلمي أن كلامي فيه لا يكون إلا دون التأريف، والتعريف، وأنَّى لمثلي أن يدرك جميع ما عند أولئك الناس من الاختراع، والأحداث والإبداع، إلا أن رغبتي في حب إخواني على الاقتداء بتلك المفاخر، هي التي سهلت عليَّ هذا الخطب، وأطالت باعي القصر، فأمسكت القلم من بعد إلقائه مرارًا، وتوكلت على الباري المعين أن يكشف لذهني ما عنه توارى، ومدني إلى فكري ما شط عنه مزارًا، وحررت هذه الرحلة وسميتها «كشف المخبا عن فنون أوروبا» وذلك لأني لم أقتصر فيها على شرح ما عند الإنكليز وحدهم من الفنون، بل استطردت إلى وصف غيرهم أيضًا والحديث ذو شجون.	67	71	تونس	LOC-Admin
False positives:	أصبحت مدينة الطلبة عنوانًا على مجد الأمم، فلكل أمة دار يأوي إليها أبناؤها المغتربون، فلأمريكا وبلجيكا واليابان دور في مدينة الطلبة، حتى الأرمن لهم دار!	186	191		LOC-Admin
False negatives:	أصبحت مدينة الطلبة عنوانًا على مجد الأمم، فلكل أمة دار يأوي إليها أبناؤها المغتربون، فلأمريكا وبلجيكا واليابان دور في مدينة الطلبة، حتى الأرمن لهم دار!	85	93	فلأمريكا	LOC-Admin
true positives:	والحاصل أن لكل امرئ شأنًا يعنيه، ومطلبًا هو مُقْتفيه، وأن ما قضى الله يكون، سواء أذمَّ الذامون أم مدح المادحون؟ هذا وقد كنت في عنفوان شبابي، وجدة جلبابي، وإزهار سني، وازدهار ذهني، لَهِجًا بالسفر والاغتراب، والترحل عن الوطن والأصحاب، إلى بلد يَنْضُر فيه غَرْسي، وتطيب فيه نفسي، وأقتبس فيه من مصابيح العلم قبسًا، وأَلْفِي، إذ الدهر لي موحش، خليلًا يصادقني مؤنسًا، حتى أدتني أعمال حابطة، إلى جزيرة مالطة، فألْفَيتها لا كما أمَّلْت، وكَابَدت منها ما لا يفي بما عنه ترحَّلت، فعنَّ لي أن أُظهر ما بطن منها، وأكشف مخبأها لمن رغب فيها أو عنها، فألفت فيها كتابًا سميته «الواسطة في معرفة أحوال مالطة»١ ثم لما رأيت أن هذا الشرح لا يروي غليلًا، ولا يشفي عليلًا؛ لكونه مقصورًا على وصف الجزيرة، وهي من الصغر بحيث لا تمكن الواصف من أن يطيل فيها من القول مأثوره، أو يضيف إليه فوائد تاريخية خطيرة، ظل خاطري حائمًا على مورد التأليف، وقلبي هائمًا بسِفْرٍ طريف، إلى أن مكنتني التقادير الممكنة، بعد لبثي على تلك الصخرة الدَّرِنة، نحو أربع عشرة سنة، من السفر إلى بلاد الإنكليز المتمدنة، فاغتمنت هذه الفرصة عجلًا، وظننت أني أدركت أملًا، وعوَّلت على أن أشفع تأليف الواسطة برحلة يعظم وقعها، ويعم نفعها، فصرت أقيد ما عنَّ لي من الخواطر في وصفهم وسَنَح، وتارة أنقل من الكتب ما ليس فيه للفكر مسرح، وللطرف إليه مطمح، فإن شئونهم متشعبة، وأحوالهم مستغربة، وأنحاءهم شتى، ومقاصدهم تستغرق وصفًا ونعتًا، ويعلم الله أني مع كثرة ما شاهدت في تلك البلاد من الغرائب، وأدركت فيها من الرغائب، كنت أبدًا منغص العيش مكدره، كمن فقد وطره، ولزمته معسره، لا يروقني نضار ولا نضرة، ولا نعمة ولا مسرة، ولا طرب ولا لهو، ولا حسن ولا زهو، لما أني كنت دائم التفكر في خلو بلادنا عما عندهم من التمدن، والبراعة والتفنن، ثم تعرض لي عوارض من السلوان، بأن أهل بلادنا قد اختصوا بأخلاق حسان، وكرم يغطي العيوب ويستر ما شان، ولا سيما الغيرة على الحرم، وصون العرض عما في هذا الصوب يذم، ثم أعود إلى التفكر في المصالح المدنية، والأسباب المعاشية، وانتشار المعارف العمومية، وإلى إتقان الصنائع، وتعميم الفوائد والمنافع، فيجفل ذلك السلوان، وأعود إلى الأشجان.	389	400	جزيرة مالطة	LOC-Admin
False positives:	والحاصل أن لكل امرئ شأنًا يعنيه، ومطلبًا هو مُقْتفيه، وأن ما قضى الله يكون، سواء أذمَّ الذامون أم مدح المادحون؟ هذا وقد كنت في عنفوان شبابي، وجدة جلبابي، وإزهار سني، وازدهار ذهني، لَهِجًا بالسفر والاغتراب، والترحل عن الوطن والأصحاب، إلى بلد يَنْضُر فيه غَرْسي، وتطيب فيه نفسي، وأقتبس فيه من مصابيح العلم قبسًا، وأَلْفِي، إذ الدهر لي موحش، خليلًا يصادقني مؤنسًا، حتى أدتني أعمال حابطة، إلى جزيرة مالطة، فألْفَيتها لا كما أمَّلْت، وكَابَدت منها ما لا يفي بما عنه ترحَّلت، فعنَّ لي أن أُظهر ما بطن منها، وأكشف مخبأها لمن رغب فيها أو عنها، فألفت فيها كتابًا سميته «الواسطة في معرفة أحوال مالطة»١ ثم لما رأيت أن هذا الشرح لا يروي غليلًا، ولا يشفي عليلًا؛ لكونه مقصورًا على وصف الجزيرة، وهي من الصغر بحيث لا تمكن الواصف من أن يطيل فيها من القول مأثوره، أو يضيف إليه فوائد تاريخية خطيرة، ظل خاطري حائمًا على مورد التأليف، وقلبي هائمًا بسِفْرٍ طريف، إلى أن مكنتني التقادير الممكنة، بعد لبثي على تلك الصخرة الدَّرِنة، نحو أربع عشرة سنة، من السفر إلى بلاد الإنكليز المتمدنة، فاغتمنت هذه الفرصة عجلًا، وظننت أني أدركت أملًا، وعوَّلت على أن أشفع تأليف الواسطة برحلة يعظم وقعها، ويعم نفعها، فصرت أقيد ما عنَّ لي من الخواطر في وصفهم وسَنَح، وتارة أنقل من الكتب ما ليس فيه للفكر مسرح، وللطرف إليه مطمح، فإن شئونهم متشعبة، وأحوالهم مستغربة، وأنحاءهم شتى، ومقاصدهم تستغرق وصفًا ونعتًا، ويعلم الله أني مع كثرة ما شاهدت في تلك البلاد من الغرائب، وأدركت فيها من الرغائب، كنت أبدًا منغص العيش مكدره، كمن فقد وطره، ولزمته معسره، لا يروقني نضار ولا نضرة، ولا نعمة ولا مسرة، ولا طرب ولا لهو، ولا حسن ولا زهو، لما أني كنت دائم التفكر في خلو بلادنا عما عندهم من التمدن، والبراعة والتفنن، ثم تعرض لي عوارض من السلوان، بأن أهل بلادنا قد اختصوا بأخلاق حسان، وكرم يغطي العيوب ويستر ما شان، ولا سيما الغيرة على الحرم، وصون العرض عما في هذا الصوب يذم، ثم أعود إلى التفكر في المصالح المدنية، والأسباب المعاشية، وانتشار المعارف العمومية، وإلى إتقان الصنائع، وتعميم الفوائد والمنافع، فيجفل ذلك السلوان، وأعود إلى الأشجان.	584	589	مالطة	LOC-Admin
true positives:	طالت إقامتي في باريس، وكانت لأغراض علمية سدد الله فيها خطاي وهداني سواء السبيل.	15	20	باريس	LOC-Admin
False positives:	وناهيك أن بلدية پاريس أنفقت على هذه البقعة اليانعة المزدهرة مبلغ ٦٠٠٠٠٠ فرنك، أي زيادة عن ٢٣ ألف جنيه مصري … فقط!	10	21	بلدية پاريس	LOC-Build
False negatives:	وناهيك أن بلدية پاريس أنفقت على هذه البقعة اليانعة المزدهرة مبلغ ٦٠٠٠٠٠ فرنك، أي زيادة عن ٢٣ ألف جنيه مصري … فقط!	16	21	پاريس	LOC-Admin
False positives:	ونزلنا حالاً، وأدّت لي موظفة المكتب المؤدبة كل المعلومات، ولئلا أنسى منها شيئا قدمت لي كراسة المدرسة المطبوعة، فدرستها تلك الليلة فصلاً فصلاً وسطراً سطراً، فكان الانتساب على درجات مختلفة، من مهندس لاسلكي إلى مصلح الأجهزة، حسب إمكانيات المرشح الرياضية ومدة الدراسة التي يريدها؛ شعرت أن إمكانياتي متواضعة لأنني تركت الرياضيات منذ سنتي الأولى بمدرسة قسنطينة، ونسيت حتى مبادئ هذا العلم منذ عشر سنوات، فقررت إذن أن أنتسب إلى درجة مساعد مهندس، شرط أن أستعيد على الأقل المبادئ في الفترة التي بقيت حتى دخول الفوج الثاني للسنة الدراسية حسب نظام المدرسة، إذ سبقني الفوج الأول بشهر.	272	282	دها؛ شعرت 	LOC-Path
False negatives:	ونزلنا حالاً، وأدّت لي موظفة المكتب المؤدبة كل المعلومات، ولئلا أنسى منها شيئا قدمت لي كراسة المدرسة المطبوعة، فدرستها تلك الليلة فصلاً فصلاً وسطراً سطراً، فكان الانتساب على درجات مختلفة، من مهندس لاسلكي إلى مصلح الأجهزة، حسب إمكانيات المرشح الرياضية ومدة الدراسة التي يريدها؛ شعرت أن إمكانياتي متواضعة لأنني تركت الرياضيات منذ سنتي الأولى بمدرسة قسنطينة، ونسيت حتى مبادئ هذا العلم منذ عشر سنوات، فقررت إذن أن أنتسب إلى درجة مساعد مهندس، شرط أن أستعيد على الأقل المبادئ في الفترة التي بقيت حتى دخول الفوج الثاني للسنة الدراسية حسب نظام المدرسة، إذ سبقني الفوج الأول بشهر.	93	109	المدرسة المطبوعة	LOC-Build
true positives:	وقال آخر: بلغ الحاصل من إيراد سكك الحديد في بريتانيا في سنة ٥٧ ثلاثة عشر مليونًا، وذلك بحساب فائدة ٤ في المائة.	44	52	بريتانيا	LOC-Admin
true positives:	وبدأنا نتهيأ للرحيل بعد الترتيبات الأخيرة، فكان حموده بن الساعي بعد أن ألقى محاضرة لفتت الأنظار وذلك تحت عنوان القرآن والسياسة، بجمعية الطلبة الوحدويين يستعد لإعادة إلقائها في نادي الترقي الذي تأسس منذ وقت قريب بمدينة الجزائر، مستدلاً على أن العاصمة قد تدرجت في حركة الإصلاح فدخلت في عهد النهضة.	176	187	نادي الترقي	LOC-Build
False positives:	وبدأنا نتهيأ للرحيل بعد الترتيبات الأخيرة، فكان حموده بن الساعي بعد أن ألقى محاضرة لفتت الأنظار وذلك تحت عنوان القرآن والسياسة، بجمعية الطلبة الوحدويين يستعد لإعادة إلقائها في نادي الترقي الذي تأسس منذ وقت قريب بمدينة الجزائر، مستدلاً على أن العاصمة قد تدرجت في حركة الإصلاح فدخلت في عهد النهضة.	212	225	مدينة الجزائر	LOC-Admin
False negatives:	وبدأنا نتهيأ للرحيل بعد الترتيبات الأخيرة، فكان حموده بن الساعي بعد أن ألقى محاضرة لفتت الأنظار وذلك تحت عنوان القرآن والسياسة، بجمعية الطلبة الوحدويين يستعد لإعادة إلقائها في نادي الترقي الذي تأسس منذ وقت قريب بمدينة الجزائر، مستدلاً على أن العاصمة قد تدرجت في حركة الإصلاح فدخلت في عهد النهضة.	218	225	الجزائر	LOC-Admin
true positives:	ويحق لي أن أقول بعد الاختبار والتحري: إن جميع ما ينبت في بلاد الإنكليز هو دون ما ينبت في فرنسا في الطيبة والزكاء، وجميع ما ينبت في هذه هو دون ما ينبت في بر الشام، وما أرى العلة في ذلك سوى كثرة السِّرْقِين في الأرض، وقلة الحرارة في السماء، نعم إن جميع ما ينبت عندهم هو أكبر جرمًا مما ينبت عندنا كما تقدم، ولكن شتان ما بين الكبر والطعم، إلا أن الإنكليز يتنافسون في كل شيء ضخم.	57	70	بلاد الإنكليز	LOC-Admin
False positives:	فهي في غاية الفخامة والجلال: ثلاث أقواس تشقُّ كبد الفضاء، حتى تكاد تواصل عنان السماء، يشرف أحدها على ميدان الائتلاف، والآخران في داخل حومة المعرض العام، ومسافة الانفراج بينها عشرون مترًا بالتمام، وتجمعها قبة عديمة المثال، تتعالى عن الأرض بستة وثلاثين من الأمتار، وترتفع وحدها في الهواء مسافة ٩ أمتار، فتتألف البوابة البديعة حينئذ على شكل يشابه ما هو معروف «بالقمرية» في بساتين مصر ورياضها، ولكن أين الثريا من الثرى!	17	40	مة والجلال: ثلاث أقواس 	LOC-Build
False negatives:	فهي في غاية الفخامة والجلال: ثلاث أقواس تشقُّ كبد الفضاء، حتى تكاد تواصل عنان السماء، يشرف أحدها على ميدان الائتلاف، والآخران في داخل حومة المعرض العام، ومسافة الانفراج بينها عشرون مترًا بالتمام، وتجمعها قبة عديمة المثال، تتعالى عن الأرض بستة وثلاثين من الأمتار، وترتفع وحدها في الهواء مسافة ٩ أمتار، فتتألف البوابة البديعة حينئذ على شكل يشابه ما هو معروف «بالقمرية» في بساتين مصر ورياضها، ولكن أين الثريا من الثرى!	101	115	ميدان الائتلاف	LOC-Admin
true positives:	وعن بعضهم أن «هولا الجبسس هم إحدى عشائر مصر الذين خلعوا عنهم نير الطاعة للترك حين غزوا بلادهم، حتى إذا فشلوا تفرقوا في الأرض، فكان أول ما ظهروا في جرمانيا، وذلك نحو سنة ١٥١٧، وحيث كان الناس إذ ذاك على جانب عظيم من الوساوس والأضاليل، وظنوا بهم علم بصر البخت، رحبوا بهم في كل مكان، وفي سنة ١٥٦٠ نفوا من فرنسا ومن غيرها أيضًا، إلا أنهم لم يزالوا موجودين في كل مملكة، وفي أيام شارلس الأول قتل ثلاثة عشر شخصًا من الإنكليز لاختلاطهم بهم، وأخرب مأواهم في نوروود وذلك سنة ١٧٩٧، وعوملوا معاملة البطالين التائهين، وقبل سنة ١٨٠٠ كان منهم في إسبانيا أكثر من مائة وعشرين ألفًا، ولم يزل منهم في هذه البلاد جماعات كثيرة، ومع اختلاطهم بغيرهم من الأجيال فإنهم لم يحولوا عن عاداتهم وأطوارهم وسحنهم، فهم أشبه باليهود.»	40	43	مصر	LOC-Admin
False positives:	وعن بعضهم أن «هولا الجبسس هم إحدى عشائر مصر الذين خلعوا عنهم نير الطاعة للترك حين غزوا بلادهم، حتى إذا فشلوا تفرقوا في الأرض، فكان أول ما ظهروا في جرمانيا، وذلك نحو سنة ١٥١٧، وحيث كان الناس إذ ذاك على جانب عظيم من الوساوس والأضاليل، وظنوا بهم علم بصر البخت، رحبوا بهم في كل مكان، وفي سنة ١٥٦٠ نفوا من فرنسا ومن غيرها أيضًا، إلا أنهم لم يزالوا موجودين في كل مملكة، وفي أيام شارلس الأول قتل ثلاثة عشر شخصًا من الإنكليز لاختلاطهم بهم، وأخرب مأواهم في نوروود وذلك سنة ١٧٩٧، وعوملوا معاملة البطالين التائهين، وقبل سنة ١٨٠٠ كان منهم في إسبانيا أكثر من مائة وعشرين ألفًا، ولم يزل منهم في هذه البلاد جماعات كثيرة، ومع اختلاطهم بغيرهم من الأجيال فإنهم لم يحولوا عن عاداتهم وأطوارهم وسحنهم، فهم أشبه باليهود.»	147	154	جرمانيا	LOC-Admin
False positives:	زاد هذا النشاط في تفاقم الأمر بالنسبة لدراستي، ولكنه لم يعطل شيئاً من مناقشاتي مع حموده بن الساعي، كان يزورني في بيتي كل يوم جمعة في المساء، يصحبه أحياناً أخوه صالح الذي التحق بدوره بباريس، فنتناول العشاء سوياً، وكانت زوجي تصنع المعجزات في الاقتصاد سائر الأيام لتحقق تلك المأدبة الأسبوعية، فتصنع لنا أكلة من العدس ولسان الضأن، كانت تتقنها حتى ترضي الضيوف بأقل تكاليف، فكنا ــــ والحق يقال ــــ نلتهمها التهاماً.	183	188	باريس	LOC-Admin
False negatives:	زاد هذا النشاط في تفاقم الأمر بالنسبة لدراستي، ولكنه لم يعطل شيئاً من مناقشاتي مع حموده بن الساعي، كان يزورني في بيتي كل يوم جمعة في المساء، يصحبه أحياناً أخوه صالح الذي التحق بدوره بباريس، فنتناول العشاء سوياً، وكانت زوجي تصنع المعجزات في الاقتصاد سائر الأيام لتحقق تلك المأدبة الأسبوعية، فتصنع لنا أكلة من العدس ولسان الضأن، كانت تتقنها حتى ترضي الضيوف بأقل تكاليف، فكنا ــــ والحق يقال ــــ نلتهمها التهاماً.	182	188	بباريس	LOC-Admin
true positives:	هذا؛ ولما كان لون البياض عامًّا في الرجال والنساء في هذه البلاد كانت المرأة السمراء محببة إلى الرجال جدًّا، والرجل الأسمر محببًا أيضًا إلى النساء جدًّا، وهذه الطائفة المعروفة عندهم باسم جبسس وهو صنف من نور بلادنا وغجر مصر لولا دناءتهم لكانت علية الإنكليز تصاهرهم، وذلك لسمرة لونهم وكحل عيونهم، وقد كان الدكطر «لي» متزوجًا من إحدى هؤلاء الجبسيات، رآها مرة فأحبها لسمرتها وأحبته هي لبياضه فوعدها بأن يتزوجها بشرط أن تتهذب في مذهب النصرانية، فأجابته إلى ذلك فتأهل بها	218	221	مصر	LOC-Admin
False positives:	عدد أبوابه ٤٥، وأكبرها البوابة الأثرية الفخيمة (Porte Monumentale) الموجودة بقرب ميدان الائتلاف (Place de la Concorde).	23	46	البوابة الأثرية الفخيمة	LOC-Build
False negatives:	عدد أبوابه ٤٥، وأكبرها البوابة الأثرية الفخيمة (Porte Monumentale) الموجودة بقرب ميدان الائتلاف (Place de la Concorde).	81	95	ميدان الائتلاف	LOC-Admin
False positives:	ومع إن الإسلام قد تولد فيها، وانتشر منها إلى غيرها، ففيها جزء عظيم باق على الاتباع أو الكفر؛ كبلاد الصين، وبعض بلاد الهند، وجزء سالك في إسلامه طريق الضلال، كروافض العجم.	760	770		LOC-Admin
False negatives:	ومع إن الإسلام قد تولد فيها، وانتشر منها إلى غيرها، ففيها جزء عظيم باق على الاتباع أو الكفر؛ كبلاد الصين، وبعض بلاد الهند، وجزء سالك في إسلامه طريق الضلال، كروافض العجم.	111	121	بلاد الهند	LOC-Admin
true positives:	وكذلك ما ذكر في خرافات اليونان، عند الكلام على عمودي هرقول، من أنه أدخل أوقيانوس البحر المحيط) في الجزء المسمى الآن جبل طارق بين جبلين كانا قبل ذلك متصلين ببعضهما.	116	124	جبل طارق	LOC-Natur
False negatives:	وكذلك ما ذكر في خرافات اليونان، عند الكلام على عمودي هرقول، من أنه أدخل أوقيانوس البحر المحيط) في الجزء المسمى الآن جبل طارق بين جبلين كانا قبل ذلك متصلين ببعضهما.	23	30	اليونان	LOC-Admin
true positives:	فالقسم الذي على اليسار مخصَّص للمستعمرات الفرنساوية، مثل الجزائر وتونس والسودان الفرنساوي والكونغو والسنكال والدهمي وساحل العاج والهند الصينية وغيرها، وفي هذا القسم ملاهٍ وملاعب وتياترات ومتفرّجات متعددة، مثل: الأندلس في أيام العرب، وتياترو القمبوج، والديوراما وغير ذلك.	57	64	الجزائر	LOC-Admin
False positives:	فالقسم الذي على اليسار مخصَّص للمستعمرات الفرنساوية، مثل الجزائر وتونس والسودان الفرنساوي والكونغو والسنكال والدهمي وساحل العاج والهند الصينية وغيرها، وفي هذا القسم ملاهٍ وملاعب وتياترات ومتفرّجات متعددة، مثل: الأندلس في أيام العرب، وتياترو القمبوج، والديوراما وغير ذلك.	32	51	مستعمرات الفرنساوية	LOC-Admin
true positives:	ولك أن تسأل يا صديقي عن سر هذا الوباء الخلقي الذي يفتك بالناس في باريس، وتوضيح ذلك سهل، فإن جمهرة الفتيات اللائي تتكون منهن عصابات الإثم والغواية ينشأن عادة من طبقات فقيرة، والطبقات الفقيرة هنا هي طبقات العمال، والعامل الفرنسي في الأغلب رجل خشن جاف تشقيه مهنته ويضنيه عمله، فإذا شبت له طفلة ألحقها بعمل من الأعمال يكون غالبًا في دار من دور التطريز، وفي تلك الدور طبقات مختلفة من النساء يعرفن جميعًا كيف ينظم الهندام الفتان، وكيف يكون للمرأة اللبقة أصحاب وأخدان.	65	70	باريس	LOC-Admin
False positives:	وفي مدة إقامتي كلها في كمبريج وهي أكثر من سنة، لم أسمع ولم أر من اللهو إلا قردًا وقرَّادًا يلاعبه، وكان القرد يضرب بالدف، والنساء والأولاد بل الرجال يجرون وراءه، ولم أرَ أحدًا منهم أعطاه شيئًا، ومرة أخرى رأيت امرأتين تعزفان بآلة طرب، فرميت لهما من الشباك بنصف شلين فاستكثرتاه.	23	29	كمبريج	LOC-Admin
False negatives:	وفي مدة إقامتي كلها في كمبريج وهي أكثر من سنة، لم أسمع ولم أر من اللهو إلا قردًا وقرَّادًا يلاعبه، وكان القرد يضرب بالدف، والنساء والأولاد بل الرجال يجرون وراءه، ولم أرَ أحدًا منهم أعطاه شيئًا، ومرة أخرى رأيت امرأتين تعزفان بآلة طرب، فرميت لهما من الشباك بنصف شلين فاستكثرتاه.	23	29	كمبريج	LOC-Build
true positives:	وأكثر هؤلاء الجميلات يردن من ألمانيا والنمسا وأمريكا في طلب الحب والغرام.	29	36	ألمانيا	LOC-Admin
False positives:	وأكثر هؤلاء الجميلات يردن من ألمانيا والنمسا وأمريكا في طلب الحب والغرام.	46	52	أمريكا	LOC-Admin
